Phone Number,Message,Received
VK-AKIKOG ,Received,"Dear Patron
IDFC FIRST BANK CREDIT CARD, Zero Interest on Cash, LIFETIME FREE and upto 0000% on Restaurants and Health clubs, Get ccclick.thecards.in  AKIKO"
VK-AKIKOG ,Received,"Dear Customer,
Congratulation! You are eligible for a AU Bank Credit Card ,Limit Upto 0000 Lakh. Apply Now through No Documents option http://0000kx.in/mHrCCE AKIKOG"
VK-AKIKOG ,Received,"Dear Customer,
Congratulation! You are eligible for a AU BANK Credit Card ,Limit Upto 0000 lac. Apply Now through LIFETIME option http://0000kx.in/kCd0000hn AKIKOG"
VK-AKIKOG ,Received,"Dear Customer
Congratulation for Pre-apr IDFC Credit Card, Cash withdrawal on Zero Interest till 0000 Days, Instant Limit up 0000 lakh, http://0000kx.in/0000uSxPm AKIKOG"
VK-ANURGK ,Received,"Dear Sir/Madam
Personal Over draft
Bajaj Finserv Flexi loan
Amazing ROI 0000.0000% Per month only
on used amount
0000% online Process
Contact Plz
0000-0000
ANURGK"
VK-APTDOT ,Received,"Dear Customer, Kindly use 0000 as the One Time Password (OTP) to validate your login on https://tafcop.dgtelecom.gov.in. This OTP is valid for 0000 minutes. Kindly do not share it with anyone."
VK-axisbk ,Received,0000 is SECRET OTP for txn of INR 0000.0000 on Axis Bank card XX0000 at PAYTM WALLET              on 0000-0000-0000 0000:0000:0000. OTP valid for 0000 mins. Please do not share this OTP.
VK-AxisBk ,Received,"E-statement of your Axis Bank Credit Card no. XX0000 has been generated. Total Amount Due INR 0000.0000, Minimum Amount Due INR 0000, Due date 0000-JAN-0000. Click https://cc.axisbank.co.in/hrDpU-y0000 to view/download."
VK-AxisBk ,Received,"Txn of USD 0000.0000 on Axis Bank Credit Card no. XX0000 on 0000-0000-0000 0000:0000:0000 at QUORA* TEMP is reversed. Avl limit ( INR): 0000. Call 0000, if txn not done by you - Axis Bank"
VK-AxisBk ,Received,"E-statement of your Axis Bank Credit Card no. XX0000 has been generated. Total Amount Due INR 0000.0000, Minimum Amount Due INR 0000, Due date 0000-APR-0000. Click https://cc.axisbank.co.in/i0000M0000U-yWe to view/download."
VK-AxisBk ,Received,"E-statement of your Axis Bank Credit Card no. XX0000 has been generated. Total Amount Due INR  Dr. 0000.0000, Minimum Amount Due INR Dr. 0000, Due date 0000-MAY-0000. Click https://cc.axisbank.co.in/jDV0000m-eBM to view/download."
VK-AxisBk ,Received,"For the upcoming mandate set for 0000-0000-0000 ,your account will be debited with Rs. 0000.0000 towards Google Play for the GOOGLE, If mandate is paused the execution for the same will not happen.Axis Bank"
VK-AxisBk ,Received,"E-statement of your Axis Bank Credit Card no. XX0000 has been generated. Total Amount Due INR  Dr. 0000.0000, Minimum Amount Due INR Dr. 0000, Due date 0000-JUL-0000. Click https://cc.axisbank.co.in/kRqz0000-znP to view/download."
VK-AxisBk ,Received,0000 is SECRET OTP for txn of INR 0000.0000 on Axis Bank card XX0000 at hdfc_0000 on 0000-0000-0000 0000:0000:0000. OTP valid for 0000 mins. Please do not share this OTP.
VK-AXISBK ,Received,"Spent
Card no. XX0000
INR 0000.0000
0000-0000-0000 0000:0000:0000
RAZ*BUNDL T
Avl Lmt INR 0000.0000
SMS BLOCK 0000 to 0000, if not you - Axis Bank"
VK-AXISBK ,Received,"Don't miss out on up to 0000% cashback via GRAB DEALS on AMAZON PAY with Axis Bank Card XX0000. Ignore if already
shopped via GRAB DEALS. https://axisbank.com/gdmcb"
VK-AXISBK ,Received,"Spent
Card no. XX0000
INR 0000
0000-0000-0000 0000:0000:0000
RAZ*BUNDL T
Avl Lmt INR 0000.0000
SMS BLOCK 0000 to 0000, if not you - Axis Bank"
VK-AXISBK ,Received,"Spent
Card no. XX0000
INR 0000
0000-0000-0000 0000:0000:0000
FlipkartInt
Avl Lmt INR 0000.0000
SMS BLOCK 0000 to 0000, if not you - Axis Bank"
VK-AXISBK ,Received,"Spent
Card no. XX0000
INR 0000
0000-0000-0000 0000:0000:0000
POLICYBAZAA
Avl Lmt INR 0000.0000
SMS BLOCK 0000 to 0000, if not you - Axis Bank"
VK-AXISBK ,Received,"Dear Customer, enjoy an Annual Fee waiver on your Axis Bank ACE Credit Card XX0000 on annual spends of INR 0000 by 0000-0000-0000. Visit axisbank.com/ccsoc for details. Pls ignore if milestone is achieved."
VK-AXISBK ,Received,We are pleased to inform you that your SR no. 0000 related to blocking payment channel has been resolved - Axis Bank
VK-AXISBK ,Received,You have received a UPI-Mandate collect request from Coursera Inc for INR 0000.0000. Open Amazon app to authorize. https://www.amazon.in/pndtxns - Amazon UPI Axis Bank
VK-AXISBK ,Received,"Txn of USD 0000.0000 on Axis Bank Credit Card no. XX0000 on 0000-0000-0000 0000:0000:0000 at DISCORD* TE is reversed. Avl limit ( INR): 0000. Call 0000, if txn not done by you - Axis Bank"
VK-AXISBK ,Received,"Spent
Card no. XX0000
INR 0000.0000
0000-0000-0000 0000:0000:0000
ZOMATO
Avl Lmt INR 0000.0000
SMS BLOCK 0000 to 0000, if not you - Axis Bank"
VK-BIGBKT ,Received,"Hi bigbasketeer, today save Flat 0000% off on all the products found here on bigbasket Supersaver. Shop now https://u0000.mnge.co/0000gYYm0000N"
VK-CASHFI ,Received,"Hi  Cashifier,
EXTRA 0000 Offer- Ends tomorrow!
Use code CAS0000 & get upto Rs.0000 MORE. Avail free pick up at home & sell your phone now: cshfi.in/amG0000IC
 -Cashify"
VK-CASHFI ,Received,"Hi  Cashifier,
No time to lose! Get the best price for your used device on Cashify.
Sell Now: cshfi.in/bmEHSg -Cashify"
VK-CASHFI ,Received,"Hi  Cashifier,
Get upto 0000% extra on voucher payment
for your old Lenovo Tab K0000 FHD 0000.0000 (0000 GB/0000 GB) LTE on Cashify.
Sell Now: cshfi.in/bmsQg0000

 -Cashify"
VK-CASHFI ,Received,"Hi  Cashifier,
Get upto 0000% extra value for your used tablet.
Sell it on Cashify now &
Opt for vouchers on payment mode.
Sell Now: cshfi.in/jmPl0000q -Cashify"
VK-CASHFI ,Received,"Hi  Cashifier,
EXTRA 0000 Offer- Ends tomorrow!
Use code TAB0000 & get upto Rs.0000 MORE. Avail free pick up at home & sell your tablet now: cshfi.in/kmfOzZ -Cashify"
VK-CASHFI ,Received,"Hi  Cashifier,
EXTRA 0000 Offer- Ends tomorrow!
Use code TAB0000 & get upto Rs.0000 MORE. Avail free pick up at home & sell your tablet now: cshfi.in/pmeM0000u -Cashify"
VK-CASHIY ,Received,"Dear Customer, Please use OTP 0000 to complete the login process. Kindly ignore this message, if not initiated by you.
@www.cashify.in #0000 -Cashify"
VK-CSHKRO ,Received,"To request for Payment at CashKaro, please enter this 0000 DO NOT share this OTP with anyone. 0000UDoGl0000qMg"
VK-EUREKA ,Received,"Dear Customer, Aquaguard MegaUpgradeOffer. Upto 0000 saving on Copper+Zinc purifier. Get Free water testing&service checkup.
Click https://m0000m.io/0000A0000CBFE
T&C"
VK-EUREKA ,Received,"Eureka Forbes Robo Vac n Mop is a daily cleaning robot that sweeps n mops automatically. You chill, it cleans.To know more, dial a0000r.in/0000c0000nr"
VK-FKHLTH ,Received,0000yI0000FFB is the password for your login at Flipkart Health+. Thank you for choosing us!
VK-HDFCBK ,Received,"Dear Customer, you have balance in old PayZapp wallet. Wallet to account transfer or Scan to pay via wallet are the only available services. To avoid inconvenience later; exhaust balance today or upgrade now>> hdfcbk.io/k/UnzVRciVRYj"
VK-HKMORG ,Received,"Hare Krishna!
On this most Auspicious Janmashtami, please support Hare Krishna Movement's Annadaan to poor.
Donate: hkm.org.in
Avail 0000G Tax Benefit"
VK-HKRFIN ,Received,"Dear Customer,
IDFC First Bank Lifetime FREE Credit Card.
Limit upto Rs. 0000 lakh & Interest Free Cash withdrawal.
Apply Now 0000kb.in/VnL/ukXHokW
HKR"
VK-HLTHNS ,Received,"<#> Your One Time Password (OTP) for login is 0000 vAJq0000Zp0000n0000
Team Healthians"
VK-ICNTPL ,Received,"Dear Customer, Invest Rs 0000/- per Days for 0000yrs. Get Rs.0000,0000,0000 on maturity life cover*T&C Know more tx0000.in/xb-m0000j0000xwq - ICNTPL"
VK-Jeevan ,Received,Your Jeevansathi paid service is still active! Call 0000 for any help/complaint or see profiles interested in you here https://js0000.in/0000ddbf0000
VK-Jeevan ,Received,Your Jeevansathi paid service is still active! Call 0000 for any help/complaint or see profiles interested in you here https://js0000.in/0000ff0000
VK-Jeevan ,Received,Your Jeevansathi paid service is still active! Call 0000 for any help/complaint or see profiles interested in you here https://js0000.in/0000efe0000aca
VK-Jeevan ,Received,"Dear User, We have received your complaint against Jeevansathi Profile WRRT0000. We will investigate and take necessary actions. Thanks for reporting."
VK-Jeevan ,Received,"Dear user, Your Jeevansathi membership expires in 0000 days. Contact us at 0000 / help@jeevansathi.com for any help or renew membership at Flat 0000% discount."
VK-Jeevan ,Received,"0000% off on all Jeevansathi plans TODAY! Our most popular plan is eAdvantage - 0000 months. Visit https://js0000.in/0000af0000ed0000d0000e or call us at 0000,0000,0000."
VK-Jeevan ,Received,"Congrats! You are selected for flat 0000% discount on Jeevansathi plans! LOGIN now at https://js0000.in/0000d0000ca0000 or call us at 0000,0000,0000 by 0000-Nov"
VK-Jeevan ,Received,"0000% off on all Jeevansathi plans TODAY! Our most popular plan is eAdvantage - 0000 months. Visit https://js0000.in/0000c0000b0000f0000 or call us at 0000,0000,0000."
VK-Jeevan ,Received,"Jeevansathi member-0000yrs, 0000' 0000"" , , BL/LLB, Lawyer/L.., Kolkata has Accepted ur Expression of Interest. Click https://js0000.in/0000e0000b or call 0000."
VK-Jeevan ,Received,"Congrats! You are selected for flat 0000% discount on Jeevansathi plans! LOGIN now at https://js0000.in/0000d0000a0000 or call us at 0000,0000,0000 by 0000-Jan"
VK-JERUMY ,Received,"Dear 0000XX, Free Rs. 0000 welcome bonus can be credited to your Junglee Rummy account. Download Now & Claim: https://0000.gmg.im/WDN0000"
VK-JERUMY ,Received,"Dear 0000XX, Free Rs. 0000 welcome bonus can be credited to your Junglee Rummy account. Download Now & Claim: https://0000.gmg.im/bktzGr"
VK-JERUMY ,Received,"Dear 0000XX, Free Rs. 0000 welcome bonus can be credited to your Junglee Rummy account. Download Now & Claim: https://0000.gmg.im/0000gGy0000"
VK-JERUMY ,Received,"Dear 0000XX, 
Rs. 0000 Free Welcome Bonus on Junglee Rummy. 
Prize Pool- Rs.0000,0000,0000 (0000 Lakh) 
Click- https://0000.gmg.im/bHtJJ0000"
VK-JERUMY ,Received,"Dear 0000XX,

Prize Pool- Rs. 0000,0000,0000,0000 (0000.0000 Crore)

Rs. 0000 Free Welcome Bonus on Junglee Rummy.

Win now: http://gmg.im/fYZccL"
VK-JERUMY ,Received,"FREE Rs. 0000 Christmas Bonus ready to be credited.

BIG PRIZES - Rs. 0000,0000,0000,0000 (0000.0000 Cr)

Join our Junglee Rummy Festive Tournaments - http://gmg.im/NVifk"
VK-LIVOTP ,Received,Congrats! You have successfully registered with SonyLIV from your mobile no. 0000. Let the binging begin! - SonyLIV
VK-MOBIKW ,Received,<#> Your MobiKwik One Time Password(OTP) is 0000. Don't share it with anyone. We don't call/email you to verify OTP. OTP is valid for 0000 mins. cYxFK0000U0000rLo
VK-MOBIKW ,Received,Unrecognized device detected for  MobiKwik login! Not you? Click on https://www.mobikwik.com/lgt/0000caca0000f0000 -MobiKwik
VK-MYNTRA ,Received,"Sandipan, it's time to celebrate
'Cos Myntra's Big Fashion Festival is coming soon | Get ready for 0000-0000% Off
Wishlist your faves
0000kx.in/G0000ppKo"
VK-MYNTRA ,Received,"Sandipan, hot news for your group chat!
Refer your friends & earn Up To Rs.0000 MynCash @ Myntra's Big Fashion Festival
Wishlist now
0000kx.in/CaB0000JK"
VK-MYNTRA ,Received,"Sandipan, the End Of Reason Sale is coming soon!
Get ready to grab Myntra's best styles @ 0000-0000% Off
Wishlist now
0000kx.in/0000XzDOo"
VK-MYNTRA ,Received,"Sandipan, last chance to grab this offer
0000-0000% + Extra Rs.0000 Off | Hurry! Shop with Free Shipping
Myntra's End Of Reason Sale ends today
0000kx.in/C0000JOJh"
VK-MYNTRA ,Received,"Sandipan, cosy up with the comfiest winter wear
Now you can get an Extra sweatshirt @ Rs.0000
Free Shipping at Myntra's Year-End Bash
0000kx.in/0000mNH0000l"
VK-NHPSMS ,Received,"Dear Sandipan Dutta, You are eligible and may avail precaution dose at private vaccination center on 0000-0000-0000. Please visit cowin.gov.in  CoWIN"
VK-NHPSMS ,Received,Your OTP to register/access CoWIN is 0000. It will be valid for 0000 minutes. - CoWIN
VK-NIVBUP ,Received,"Dear Customer, your Niva Bupa Health Insurance Policy No. 0000 is due for renewal on 0000-0000-0000. Renew your policy to stay protected & enjoy benefits of your policy. You can also renew for 0000 years & avail 0000.0000% discount on 0000nd year premium. Click here https://eej.at/wHfrJbcJ to renew your policy in just 0000 steps. Kindly ignore if already paid - Team Niva Bupa"
VK-NIVBUP ,Received,"Dear Customer, your Niva Bupa Health Insurance Policy No. 0000 is due for renewal on 0000-0000-0000. Renew your policy to stay protected & enjoy benefits of your policy. You can also renew for 0000 years & avail 0000.0000% discount on 0000nd year premium. Click here https://eej.at/wHaRpeGX to renew your policy in just 0000 steps. Kindly ignore if already paid - Team Niva Bupa"
VK-NIVBUP ,Received,"Dear Sandipan Dutta, Don't miss the chance to stay covered! Renew your Niva Bupa Health Insurance Policy No. 0000 expiring in 0000 days as policy lapsation causes loss of all benefits. Click on https://eej.at/Luo0000qO0000b to renew your policy in just 0000 easy Steps. Please ignore if renewed. Team, Niva Bupa"
VK-NIVBUP ,Received,"Dear Sandipan Dutta, Don't compromise on your health cover! Renew your Niva Bupa Health Insurance Policy No. 0000 expiring in 0000 days as policy lapsation causes loss of all benefits. Renew your policy before the due date & enjoy continuity of your benefits. Click on https://eej.at/rfmygKJe to renew your policy in just 0000 Steps. Please ignore if renewed. Team, Niva Bupa"
VK-NIVBUP ,Received,"Dear Sandipan Dutta, Your health cover is about to lapse! Renew your Niva Bupa Health Insurance Policy No. 0000 expiring in 0000 days to avoid lapsation of the policy & to enjoy continuity of your policy benefits. Click on https://eej.at/wxCOl0000P0000 to renew your policy in just 0000 Steps. Please ignore if renewed. Team, Niva Bupa"
VK-NIVBUP ,Received,"Dear Sandipan Dutta, Your health cover is about to lapse! Renew your Niva Bupa Health Insurance Policy No. 0000 expiring in 0000 days to avoid lapsation of the policy & to enjoy continuity of your policy benefits. Click on https://eej.at/cm0000MZ0000jN to renew your policy in just 0000 Steps. Please ignore if renewed. Team, Niva Bupa"
VK-NKGSBK ,Received,"Dear NKGSB Bank Customer, Earn Higher Returns on Fortune 0000, FD for 0000 months, Interest Rate at 0000.0000 % p.a. for Senior Citizen, 0000.0000 % p.a. for General public. Hurry! Book Your FD Now."
VK-NKGSBK ,Received,"Dear NKGSB Bank Customer, Investment Opportunity in Equity Shares of your Bank. For details contact your nearest branch."
VK-PAYRWD ,Received,"You got 0000 Supercoins on bill of Rs.0000 at Jiomart using Pay with Rewards. Pts will be credited after return period. 
Twid Support: https://twid.co/help"
VK-PAYRWD ,Received,"Rs.0000 cashback will be added to your Pay with Rewards account on 0000/0000/0000 expiry:0000/0000/0000. Use it across any partner brands.
Twid Support: https://twid.co/help"
VK-PAYUIB ,Received,Transaction No. 0000 for Rs 0000.0000 done for ActSoftware has succeeded Team PayU
VK-PAYUIB ,Received,Transaction No. 0000 for Rs 0000.0000 done for www.mcdelivery.co.in has succeeded Team PayU
VK-PHEASY ,Received,"Confirmation Call:
Our pharmacist will call you by 0000-Aug 0000:0000 AM to confirm the items in your PharmEasy order. Track here: https://peasy.in/0000FabxB"
VK-PHEASY ,Received,"Invoice Prepared:
The invoice for your PharmEasy order for NEXOVAS T TA + 0000 other item(s) has been prepared. Your order will be delivered by Today,before 0000 PM. Track here: https://peasy.in/nV0000pTL"
VK-PHEASY ,Received,"Out for delivery:
Your PharmEasy order for NEXOVAS T TA + 0000 other item(s) is out for delivery. It will be delivered by Sandeep Vishwanath Gaikwad- 0000,0000 by Today,0000:0000 AM-0000:0000 AM."
VK-PHEASY ,Received,Yay! Cashback of Rs 0000.0000 for your PharmEasy Plus order 0000 has been credited to your PharmEasy wallet.
VK-PHEASY ,Received,"Your PharmEasy diagnostic order 0000 has been placed and scheduled for home sample collection on 0000-0000-0000 between 0000:0000 AM-0000:0000 AM. Reports should be available by October 0000, 0000:0000 AM. Click https://peasy.in/track/A0000Dgv0000 to track your order."
VK-PHEASY ,Received,"Hi ..,
This is an important information from PharmEasy Labs regarding your sample collection. 
Our technician SUHAS SITARAM VADAYE +0000 will come to collect the sample between 0000-0000-0000 0000:0000 AM-0000:0000 AM."
VK-PHEASY ,Received,"Order Placed:
Your PharmEasy order 0000 has been successfully placed. Track here: https://peasy.in/gY_Yrl"
VK-PHEASY ,Received,"Confirmation Call:
Our pharmacist will call you by 0000-Oct 0000:0000 PM to confirm the items in your PharmEasy order. Track here: https://peasy.in/VBIoTE"
VK-PHEASY ,Received,"Delivered:
Your PharmEasy order for D0000 MUST 0000K + 0000 other items has been delivered. Apologies for the delay in delivery. Take care."
VK-PHRMSY ,Received,EXCLUSIVELY for you! Get 0000% OFF + quick home delivery on medicines. Use code PTE0000 and order now! *TC PharmEasy https://peasy.in/vgXLTt
